Chapter,Verse,King Fahd,Kemenag,Google Translator,Fahd - Google,Kemenag - Google,Fahd - Kemenag
3,115,"Dan apa saja kebajikan yang mereka kerjakan, maka sekali-kali mereka tidak dihalangi (menenerima pahala)nya; dan Allah Maha Mengetahui orang-orang yang bertakwa.","Dan kebajikan apa pun yang mereka kerjakan, tidak ada yang mengingkarinya. Dan Allah Maha Mengetahui orang-orang yang bertakwa.","Dan apa yang mereka lakukan dari yang terbaik, mereka tidak akan menebusnya ۗ dan Tuhan paling tahu dengan mereka yang benar",0.58171266,0.577669,0.88887084
3,116,"Sesungguhnya orang-orang yang kafir, baik harta mereka maupun anak-anak mereka, sekali-kali tidak dapat menolak azab Allah dari mereka sedikit pun.  Dan mereka adalah penghuni neraka; mereka kekal di dalamnya.","Sesungguhnya orang-orang kafir, baik harta maupun anak-anak mereka, sedikit pun tidak dapat menolak azab Allah. Mereka itu penghuni neraka, (dan) mereka kekal di dalamnya.","Bagi mereka yang tidak percaya Anda tidak akan disambut oleh mereka, dan mereka bukan dari mereka dari Tuhan, sesuatu mereka",0.5096759,0.49731687,0.9879846
3,117,"Perumpamaan harta yang mereka nafkahkan di dalam kehidupan dunia ini adalah seperti perumpamaan angin yang mengandung hawa yang sangat dingin, yang menimpa tanaman kaum yang menganiaya diri sendiri, lalu angin itu merusaknya.  Allah tidak menganiaya mereka, akan tetapi merekalah yang menganiaya diri mereka sendiri.","Perumpamaan harta yang mereka infakkan di dalam kehidupan dunia ini, ibarat angin yang mengandung hawa yang sangat dingin, yang menimpa tanaman (milik) suatu kaum yang menzalimi diri sendiri, lalu angin itu merusaknya. Allah tidak menzalimi mereka, tetapi mereka yang menzalimi diri sendiri.","Contoh dari apa yang mereka habiskan dalam hidup ini adalah dunia sebagai angin di mana ada hal yang baik Tuhan, tetapi jiwa mereka tertindas",0.5911467,0.5804537,0.86597
3,118,"Hai orang-orang yang beriman, janganlah kamu ambil menjadi teman kepercayaanmu orang-orang yang di luar kalanganmu (karena) mereka tidak henti-hentinya (menimbulkan) kemudaratan bagimu.  Mereka menyukai apa yang menyusahkan kamu.  Telah nyata kebencian dari mulut mereka, dan apa yang disembunyikan oleh hati mereka adalah lebih besar lagi.  Sungguh telah Kami terangkan kepadamu ayat-ayat (Kami), jika kamu memahaminya.","Wahai orang-orang yang beriman! Janganlah kamu menjadikan teman orang-orang yang di luar kalanganmu (seagama) sebagai teman kepercayaanmu, (karena) mereka tidak henti-hentinya menyusahkan kamu. Mereka mengharapkan kehancuranmu. Sungguh, telah nyata kebencian dari mulut mereka, dan apa yang tersembunyi di hati mereka lebih jahat. Sungguh, telah Kami terangkan kepadamu ayat-ayat (Kami), jika kamu mengerti.","O, mereka yang percaya, tidak mengambil bonus dari Anda tanpamu, mereka tidak akan datang kepadamu dan payudaranya lebih tersembunyi ۚ Dia telah menunjukkan kepada kami, untuk kamu, jika kamu masuk akal",0.394054,0.3899405,0.91030324
3,119,"Beginilah kamu, kamu menyukai mereka, padahal mereka tidak menyukai kamu, dan kamu beriman kepada kitab-kitab semuanya.  Apabila mereka menjumpai kamu, mereka berkata, ""Kami beriman""; dan apabila mereka menyendiri, mereka menggigit ujung jari lantaran marah bercampur benci terhadap kamu.  Katakanlah (kepada mereka), ""Matilah kamu karena kemarahanmu itu"".  Sesungguhnya Allah mengetahui segala isi hati.","Beginilah kamu! Kamu menyukai mereka, padahal mereka tidak menyukaimu, dan kamu beriman kepada semua kitab. Apabila mereka berjumpa denganmu, mereka berkata, ""Kami beriman,"" dan apabila mereka menyendiri, mereka menggigit ujung jari karena marah dan benci kepadamu. Katakanlah, ""Matilah kamu karena kemarahanmu itu!"" Sungguh, Allah Maha Mengetahui segala isi hati.",Anda akan mencintai mereka dan tidak mencintai Anda dan percaya pada semua jari yang besar ۚ Katakan: Apakah Anda memiliki kemarahan dengan kemarahan Anda.,0.57637334,0.6018457,0.87239105
3,120,"Jika kamu memperoleh kebaikan, niscaya mereka bersedih hati, tetapi Jika kamu mendapat bencana, mereka bergembira karenanya. Jika kamu bersabar dan bertakwa, niscaya tipu daya mereka sedikit pun tidak mendatangkan kemudaratan kepadamu.  Sesungguhnya Allah mengetahui segala apa yang mereka kerjakan.","Jika kamu memperoleh kebaikan, (niscaya) mereka bersedih hati, tetapi jika kamu tertimpa bencana, mereka bergembira karenanya. Jika kamu bersabar dan bertakwa, tipu daya mereka tidak akan menyusahkan kamu sedikit pun. Sungguh, Allah Maha Meliputi segala apa yang mereka kerjakan.","Jika Anda memiliki waktu yang baik, mereka akan membuat mereka kemalangan, dan jika Anda menjadi orang yang buruk, mereka akan senang dengan itu ۖ dan jika Anda kesabaran dan takut Anda, mereka tidak akan membahayakan Anda. Duduk",0.5740417,0.5531918,0.77307665
3,121,"Dan (ingatlah), ketika kamu berangkat pada pagi hari dari (rumah) keluargamu akan menempatkan para mukmin pada beberapa tempat untuk berperang.  Dan Allah Maha Mendengar lagi Maha Mengetahui,","Dan (ingatlah), ketika engkau (Muhammad) berangkat pada pagi hari meninggalkan keluargamu untuk mengatur orang-orang beriman pada pos-pos pertempuran. Allah Maha Mendengar, Maha Mengetahui,","Dan ketika Anda menjadi dari keluarga Anda, orang -orang percaya diasumsikan",0.38424885,0.39589283,0.82506204
3,122,"ketika dua golongan darimu ingin (mundur) karena takut, padahal Allah adalah penolong bagi kedua golongan itu.  Karena itu, hendaklah karena Allah saja orang-orang mukmin bertawakal.","ketika dua golongan dari pihak kamu ingin (mundur) karena takut, padahal Allah adalah penolong mereka. Karena itu, hendaklah kepada Allah saja orang-orang mukmin bertawakal.",Jika Anda terganggu oleh dua orang,0.44480863,0.42100272,0.9747473
3,123,"Sungguh Allah telah menolong kamu dalam peperangan Badar, padahal kamu adalah (ketika itu) orang-orang yang lemah.  Karena itu bertakwalah kepada Allah, supaya kamu mensyukuri-Nya.","Dan sungguh, Allah telah menolong kamu dalam Perang Badar, padahal kamu dalam keadaan lemah. Karena itu bertakwalah kepada Allah, agar kamu mensyukuri-Nya.","Dan Tuhan memberkati Anda dengan bulan purnama dan Anda dipermalukan ۖ jadi takutlah Tuhan, sehingga Anda dapat berterima kasih",0.5389725,0.5282377,0.94794714
3,124,"(Ingatlah), ketika kamu mengatakan kepada orang mukmin, ""Apakah tidak cukup bagi kamu Allah membantu kamu dengan tiga ribu malaikat yang diturunkan (dari langit)?""","(Ingatlah), ketika engkau (Muhammad) mengatakan kepada orang-orang beriman, ""Apakah tidak cukup bagimu bahwa Allah membantu kamu dengan tiga ribu malaikat yang diturunkan (dari langit)?""","Saat Anda berkata kepada orang -orang percaya, apakah tidak cukup bagi Anda untuk memberi Anda tuan Anda dengan yang ketiga",0.5469209,0.5574759,0.96618605
3,125,"Ya (cukup), jika kamu bersabar dan bertakwa, dan mereka datang menyerang kamu dengan seketika itu juga, niscaya Allah menolong kamu dengan lima ribu malaikat yang memakai tanda.","""Ya"" (cukup). Jika kamu bersabar dan bertakwa ketika mereka datang menyerang kamu dengan tiba-tiba, niscaya Allah menolongmu dengan lima ribu malaikat yang memakai tanda.","Kepada saya ۚ Jika Anda kesabaran dan takut Anda dan mengambil Anda dari terang mereka, ini akan memberi Anda Tuhan Anda dengan lima, dari orang yang akan",0.5269208,0.49710906,0.9238086
3,126,"Dan Allah tidak menjadikan pemberian bala-bantuan itu melainkan sebagai kabar gembira bagi (kemenangan)mu, dan agar tenteram hatimu karenanya.  Dan kemenanganmu itu hanyalah dari Allah Yang Maha Perkasa lagi Maha Bijaksana.","Dan Allah tidak menjadikannya (pemberian bala-bantuan itu) melainkan sebagai kabar gembira bagi (kemenangan)mu, dan agar hatimu tenang karenanya. Dan tidak ada kemenangan itu, selain dari Allah Yang Mahaperkasa, Mahabijaksana.","Dan apa yang Tuhan buat dia kecuali untuk Anda, dan hati Anda diyakinkan olehnya",0.46480936,0.4738148,0.90608716
3,127,"(Allah menolong kamu dalam perang Badar dan memberi bala bantuan itu) untuk membinasakan segolongan orang-orang yang kafir, atau untuk menjadikan mereka hina, lalu mereka kembali dengan tiada memperoleh apa-apa.","(Allah menolong kamu dalam perang Badar dan memberi bantuan) adalah untuk membinasakan segolongan orang kafir, atau untuk menjadikan mereka hina, sehingga mereka kembali tanpa memperoleh apa pun.","Untuk memotong dari mereka yang tidak percaya, atau membingungkan mereka, jadi mereka akan membuatmu pergi",0.53320855,0.5517958,0.98103106
3,128,"Tak ada sedikit pun campur tanganmu dalam urusan mereka itu atau Allah menerima tobat mereka, atau mengazab mereka karena sesungguhnya mereka itu orang-orang yang zalim.","Itu bukan menjadi urusanmu (Muhammad) apakah Allah menerima tobat mereka, atau mengazabnya, karena sesungguhnya mereka orang-orang zalim.","Anda tidak ada hubungannya dengan mereka, atau mereka akan bertobat kepada mereka atau menyiksa mereka, karena mereka adalah orang -orang",0.5939049,0.4929576,0.8464424
3,129,Kepunyaan Allah apa yang ada di langit dan yang ada di bumi.  Dia memberi ampun kepada siapa yang Dia kehendaki; Dia menyiksa siapa yang Dia kehendaki; dan Allah Maha Pengampun lagi Maha Penyayang.,"Dan milik Allahlah apa yang ada di langit dan apa yang ada di bumi. Dia mengampuni siapa yang Dia kehendaki, dan mengazab siapa yang Dia kehendaki. Dan Allah Maha Pengampun, Maha Penyayang.","Dan kepada Tuhan, apa yang ada di langit, dan apa yang ada di bumi ۚ Dia memaafkan mereka yang akan datang",0.6090402,0.74251807,0.80870783
3,130,"Hai orang-orang yang beriman, janganlah kamu memakan riba dengan berlipat ganda dan bertakwalah kamu kepada Allah supaya kamu mendapat keberuntungan.",Wahai orang-orang yang beriman! Janganlah kamu memakan riba dengan berlipat ganda  dan bertakwalah kepada Allah agar kamu beruntung.,"O, Anda yang percaya, jangan makan",0.41182423,0.40825748,0.9003618
3,131,"Dan peliharalah dirimu dari api neraka, yang disediakan untuk orang-orang yang kafir.","Dan peliharalah dirimu dari api neraka, yang telah disiapkan untuk orang-orang kafir.",Dan takut api yang disiapkan untuk Anda semua,0.6010693,0.61484045,0.9876022
3,132,Dan taatilah Allah dan rasul supaya kamu diberi rahmat.,"Dan taatlah kepada Allah dan Rasul (Muhammad), agar kamu diberi rahmat.","Dan mematuhi tuhan dan utusan, sehingga Anda dapat berbelas kasih",0.7363957,0.7150774,0.9384876
3,133,"Dan bersegeralah kamu kepada ampunan dari Tuhan-mu dan kepada surga yang luasnya seluas langit dan bumi yang disediakan untuk orang-orang yang bertakwa,","Dan bersegeralah kamu mencari ampunan dari Tuhanmu dan mendapatkan surga yang luasnya seluas langit dan bumi yang disediakan bagi orang-orang yang bertakwa,",۞ Dan aku akan menjadi pengampunan dari Tuhanmu dan surga surganya.,0.60174525,0.6105327,0.94333535
3,134,"(yaitu) orang-orang yang menafkahkan (hartanya), baik di waktu lapang maupun sempit, dan orang-orang yang menahan amarahnya dan memaafkan (kesalahan) orang.  Allah menyukai orang-orang yang berbuat kebajikan.","(yaitu) orang yang berinfak, baik di waktu lapang maupun sempit, dan orang-orang yang menahan amarahnya dan memaafkan (kesalahan) orang lain. Dan Allah mencintai orang yang berbuat kebaikan,","Mereka yang menghabiskan dalam rahasia, berbahaya, dan mereka yang marah, dan mereka yang berlebihan, dan mereka yang mencintai orang -orang.",0.52239466,0.53258413,0.85855997
3,135,"Dan (juga) orang-orang yang apabila mengerjakan perbuatan keji atau menganiaya diri sendiri, mereka ingat akan Allah, lalu memohon ampun terhadap dosa-dosa mereka dan siapa lagi yang dapat mengampuni dosa selain Allah? Dan mereka tidak meneruskan perbuatan kejinya itu, sedang mereka mengetahui.","dan (juga) orang-orang yang apabila mengerjakan perbuatan keji atau menzalimi diri sendiri, (segera) mengingat Allah, lalu memohon ampun atas dosa-dosanya, dan siapa (lagi) yang dapat mengampuni dosa-dosa selain Allah? Dan mereka tidak meneruskan perbuatan dosa itu, sedang mereka mengetahui.","Dan mereka yang, ketika mereka melakukannya, adalah kebakaran hutan, atau salah, jiwa mereka disebutkan. Mereka bersikeras apa yang mereka lakukan, dan mereka tahu",0.5343046,0.53294176,0.9143941
3,136,"Mereka itu balasannya ialah ampunan dari Tuhan mereka dan surga yang di dalamnya mengalir sungai-sungai, sedang mereka kekal di dalamnya; dan itulah sebaik-baik pahala orang-orang yang beramal.","Balasan bagi mereka ialah ampunan dari Tuhan mereka dan surga-surga yang mengalir di bawahnya sungai-sungai, mereka kekal di dalamnya. Dan (itulah) sebaik-baik pahala bagi orang-orang yang beramal.","Mereka adalah hadiah mereka untuk Tuhan mereka, dan Anda adalah kegilaan yang berjalan dari bawahnya.",0.5725711,0.55146796,0.90437615
3,137,Sesungguhnya telah berlalu sebelum kamu sunah-sunah Allah; Karena itu berjalanlah kamu di muka bumi dan perhatikanlah bagaimana akibat orang-orang yang mendustakan (rasul-rasul).,"Sungguh, telah berlalu sebelum kamu sunah-sunah (Allah), karena itu berjalanlah kamu ke (segenap penjuru) bumi dan perhatikanlah bagaimana kesudahan orang yang mendustakan (rasul-rasul).","Anda telah terganggu oleh sunnah, dan mereka tidak akan melihat Anda di tanah, jadi lihatlah",0.58142006,0.5885056,0.92656684
3,138,"(Al-Qur`ān) ini adalah penerangan bagi seluruh manusia, dan petunjuk serta pelajaran bagi orang-orang yang bertakwa.","Inilah (Alquran) suatu keterangan yang jelas untuk semua manusia, dan menjadi petunjuk serta pelajaran bagi orang-orang yang bertakwa.","Ini adalah indikasi orang, bimbingan, dan berkhotbah kepada orang benar.",0.39728704,0.4905848,0.7537433
3,139,"Janganlah kamu bersikap lemah, dan janganlah (pula) kamu bersedih hati, padahal kamulah orang-orang yang paling tinggi (derajatnya), jika kamu orang-orang yang beriman.","Dan janganlah kamu (merasa) lemah, dan jangan (pula) bersedih hati, sebab kamu paling tinggi (derajatnya), jika kamu orang beriman.","Jangan hati -hati, jangan berduka, dan Anda adalah yang tertinggi. Jika Anda percaya",0.6162328,0.60881567,0.9355167
3,140,"Jika kamu (pada perang Uḥud) mendapat luka, maka sesungguhnya kaum (kafir) itu pun (pada perang Badar) mendapat luka yang serupa.  Dan masa (kejayaan dan kehancuran) itu, Kami pergilirkan diantara manusia (agar mereka mendapat pelajaran); dan supaya Allah membedakan orang-orang yang beriman (dengan orang-orang kafir) dan supaya sebagian kamu dijadikan-Nya (gugur sebagai) syuhada.   Dan Allah tidak menyukai orang-orang yang zalim,","Jika kamu (pada perang Uhud) mendapat luka, maka mereka pun (pada perang Badar) mendapat luka yang serupa. Dan masa (kejayaan dan kehancuran) itu, Kami pergilirkan di antara manusia (agar mereka mendapat pelajaran), dan agar Allah membedakan orang-orang yang beriman (dengan orang-orang kafir) dan agar sebagian kamu dijadikan-Nya (gugur sebagai) syuhada. Dan Allah tidak menyukai orang-orang zalim,","Jika Anda merasa sakit, maka orang -orang tersentuh oleh pembaca seperti itu. Dan mengambil kesaksian tentang Anda ۗ dan Tuhan tidak mencintai orang -orang.",0.44795316,0.45220214,0.94445723
3,141,Dan agar Allah membersihkan orang-orang yang beriman (dari dosa mereka) dan membinasakan orang-orang yang kafir.,dan agar Allah membersihkan orang-orang yang beriman (dari dosa mereka) dan membinasakan orang-orang kafir.,Dan semoga Tuhan dihitung oleh mereka yang percaya,0.46488005,0.4660449,0.99714166
3,142,"Apakah kamu mengira bahwa kamu akan masuk surga, padahal belum nyata bagi Allah orang-orang yang berjihad di antaramu, dan belum nyata orang-orang yang sabar.","Apakah kamu mengira bahwa kamu akan masuk surga, padahal belum nyata bagi Allah orang-orang yang berjihad di antara kamu, dan belum nyata orang-orang yang sabar.","Atau apakah Anda bisa memasuki surga, dan ketika Tuhan mengenal mereka yang telah pergi dari Anda dan mengenal orang -orang yang benar",0.6997807,0.6978246,0.99955153
3,143,Sesungguhnya kamu mengharapkan mati (syahid) sebelum kamu menghadapinya; (sekarang) sungguh kamu telah melihatnya dan kamu menyaksikannya.,"Dan kamu benar-benar mengharapkan mati (syahid) sebelum kamu menghadapinya; maka (sekarang) kamu sungguh, telah melihatnya dan kamu menyaksikannya.","Dan Anda ingin mati sebelum bertemu dengannya, jadi Anda melihatnya dan Anda sedang mencari",0.6867174,0.6924504,0.9819585
3,144,"Muhammad itu tidak lain hanyalah seorang rasul; sungguh telah berlalu sebelumnya beberapa orang rasul.  Apakah jika dia wafat atau dibunuh, kamu berbalik ke belakang (murtad)? Barang siapa yang berbalik ke belakang, maka ia tidak dapat mendatangkan mudarat kepada Allah sedikit pun; dan Allah akan memberi balasan kepada orang-orang yang bersyukur.","Dan Muhammad hanyalah seorang Rasul; sebelumnya telah berlalu beberapa Rasul. Apakah jika dia wafat atau dibunuh, kamu berbalik ke belakang (murtad)? Barang siapa berbalik ke belakang, maka ia tidak akan merugikan Allah sedikit pun. Allah akan memberi balasan kepada orang yang bersyukur.","Dan tidak ada Muhammad kecuali seorang utusan yang telah diberikan di hadapannya para utusan ۚ Apakah itu kematian atau membunuhmu, kamu dibunuh oleh sake Tuhan adalah sesuatu, dan Tuhan akan dihargai",0.5709375,0.58105636,0.86834073
3,145,"Sesuatu yang bernyawa tidak akan mati melainkan dengan izin Allah, sebagai ketetapan yang telah ditentukan waktunya. Barang siapa menghendaki pahala dunia, niscaya Kami berikan kepadanya pahala dunia itu, dan barang siapa menghendaki pahala akhirat, Kami berikan (pula) kepadanya pahala akhirat. Dan kami akan memberi balasan kepada orang-orang yang bersyukur.","Dan setiap yang bernyawa tidak akan mati kecuali dengan izin Allah, sebagai ketetapan yang telah ditentukan waktunya. Barang siapa menghendaki pahala dunia, niscaya Kami berikan kepadanya pahala (dunia) itu, dan barang siapa menghendaki pahala akhirat, Kami berikan (pula) kepadanya pahala (akhirat) itu, dan Kami akan memberi balasan kepada orang-orang yang bersyukur.","Dan itu bukan untuk jiwa Allah, dan siapa pun yang mengembalikan pakaian dunia ini, dan siapa pun yang berasal dari itu, dan siapa pun yang sama dengan yang kita miliki darinya ۚ dan kita akan diselamatkan",0.56695557,0.5848355,0.97423816
